angle_deg,shared_amplitude,checkerboard_amplitude
-54.5,0.0264532094246385,0.108947942775106
-54.45,0.0264422417149534,0.109250467767586
-54.4,0.0264140626423305,0.109484089660407
-54.35,0.0263686256120067,0.109647952505004
-54.3,0.0263058953489582,0.109741234594985
-54.25,0.0262258480183721,0.109763149489384
-54.2,0.0261284713390217,0.10971294702866
-54.15,0.0260137646893936,0.109589914342629
-54.1,0.0258817392063766,0.109393376849516
-54.05,0.0257324178763608,0.1091226992453
-54,0.025565835618565,0.108777286482516
-53.95,0.0253820393604505,0.10835658473769
-53.9,0.0251810881050412,0.107860082366542
-53.85,0.0249630529900261,0.107287310846124
-53.8,0.0247280173384702,0.106637845703025
-53.75,0.0244760767010065,0.105911307426796
-53.7,0.0242073388893715,0.105107362367709
-53.65,0.0239219240011387,0.104225723618008
-53.6,0.0236199644355389,0.103266151875761
-53.55,0.0233016049002309,0.102228456290448
-53.5,0.0229670024089187,0.10111249528941
-53.45,0.0226163262696981,0.0999181773842761
-53.4,0.0222497580640284,0.0986454619565089
-53.35,0.0218674916162309,0.0972943600211691
-53.3,0.0214697329534343,0.0958649349680416
-53.25,0.021056700255859,0.0943573032792404
-53.2,0.0206286237973905,0.0927716352224249
-53.15,0.0201857458763438,0.0911081555187591
-53.1,0.0197283207363807,0.0893671439847423
-53.05,0.0192566144775,0.087548936147061
-53,0.0187709049570691,0.0856539238295977
-52.95,0.0182714816808496,0.0836825557117555
-52.9,0.0177586456839817,0.0816353378572472
-52.85,0.0172327094019011,0.0795128342125181
-52.8,0.0166939965311817,0.0773156670739798
-52.75,0.0161428418802777,0.0750445175232274
-52.7,0.0155795912101803,0.0727001258294371
-52.65,0.0150046010649892,0.0702832918181507
-52.6,0.0144182385924114,0.0677948752056486
-52.55,0.0138208813542249,0.0652357958981503
-52.5,0.0132129171267303,0.0626070342550737
-52.45,0.0125947436912356,0.0599096313156077
-52.4,0.0119667686146285,0.057144688987861
-52.35,0.0113294090200993,0.0543133701998791
-52.3,0.010683091348079,0.0514168990118207
-52.25,0.010028251107478,0.0484565606886143
-52.2,0.00936533261730466,0.0454337017324159
-52.15,0.00869478873878258,0.0423497298742464
-52.1,0.00801708059805012,0.0392061140241546
-52.05,0.00733267729957782,0.0360043841793092
-52,0.00664205563042141,0.0327461312894445
-51.95,0.00594569975545125,0.0294330070790667
-51.9,0.00524410090370341,0.0260667238259137
-51.85,0.00453775704601256,0.0226490540951276
-51.8,0.00382717256408056,0.0191818304286548
-51.75,0.00311285791117302,0.0156669449894077
-51.7,0.00239532926461257,0.0121063491597377
-51.65,0.00167510817027534,0.00850205309382005
-51.6,0.000952721179291177,0.00485612522354637
-51.55,0.000228699477153887,0.00117069171757893
-51.5,0.000496421494521029,0.00255206410676628
-51.45,0.00122210242336995,0.00630990241911412
-51.4,0.0019478005185436,0.0101005275593558
-51.35,0.00267296990959845,0.013921588768961
-51.3,0.00339706205176591,0.0177706809704656
-51.25,0.00411952613732762,0.0216453455953119
-51.2,0.00483980951281594,0.0255430714601926
-51.15,0.00555735810175256,0.0294612956919758
-51.1,0.0062716168326372,0.0333974047013111
-51.05,0.00698203007186879,0.0373487352049234
-51,0.0076880420613002,0.0413125752966131
-50.95,0.00838909736009581,0.0452861655669096
-50.9,0.00908464129056381,0.0492667002713051
-50.85,0.00977412038763866,0.0532513285469592
-50.8,0.0104569828516492,0.0572371556777157
-50.75,0.0111326790040384,0.0612212444072392
-50.7,0.0118006617456645,0.0652006163000444
-50.65,0.0124603870173242,0.0691722531501415
-50.6,0.0131113142621207,0.0731330984369893
-50.55,0.0137529068893026,0.077080058828404
-50.5,0.0143846327391804,0.0810100057300234
-50.45,0.0150059645487361,0.0849197768808968
-50.4,0.0156163804175262,0.0888061779947214
-50.35,0.0162153642734756,0.0926659844462093
-50.3,0.0168024063381528,0.0964959430020116
-50.25,0.0173770035911219,0.100292773595605
-50.2,0.0179386602329422,0.104053171145488
-50.15,0.0184868881464034,0.107773807416005
-50.1,0.0190212073555718,0.111451332920037
-50.05,0.0195411464822155,0.115082378862825
-50,0.0200462431991758,0.118663559126052
-49.95,0.0205360446802601,0.122191472291371
-49.9,0.0210101080462082,0.125662703702426
-49.85,0.0214680008063038,0.129073827564445
-49.8,0.0219093012951822,0.13242140908039
-49.75,0.0223335991044052,0.135702006622636
-49.7,0.0227404955083469,0.138912173939101
-49.65,0.0231296038839617,0.142048462392678
-49.6,0.0235005501239852,0.145107423232834
-49.55,0.0238529730431253,0.148085609898144
-49.5,0.0241865247768102,0.150979580348505
-49.45,0.0245008711720512,0.153785899425762
-49.4,0.0247956921699717,0.156501141241368
-49.35,0.0250706821795899,0.159121891589747
-49.3,0.0253255504424037,0.161644750385907
-49.25,0.0255600213873555,0.164066334125863
-49.2,0.0257738349757506,0.166383278368364
-49.15,0.0259667470357138,0.168592240236404
-49.1,0.026138529585754,0.170689900936913
-49.05,0.0262889711470388,0.172672968297057
-49,0.0264178770439647,0.174538179315455
-48.95,0.0265250696926239,0.176282302726666
-48.9,0.0266103888767793,0.177902141577196
-48.85,0.0266736920109499,0.179394535811299
-48.8,0.0267148543902393,0.180756364864757
-48.75,0.0267337694265258,0.18198455026484
-48.7,0.0267303488706582,0.18307605823458
-48.65,0.0267045230202988,0.184027902299492
-48.6,0.0266562409130672,0.184837145894814
-48.55,0.0265854705046595,0.185500904971339
-48.5,0.0264921988315978,0.186016350597868
-48.45,0.026376432158321,0.186380711558289
-48.4,0.0262381961082947,0.186591276941268
-48.35,0.0260775357788524,0.186645398720517
-48.3,0.0258945158395008,0.186540494323564
-48.25,0.0256892206133994,0.186274049186956
-48.2,0.0254617541417857,0.18584361929578
-48.15,0.025212240231087,0.1852468337054
-48.1,0.0249408224824974,0.184481397043252
-48.05,0.0246476643038145,0.183545091988571
-48,0.0243329489033238,0.182435781727864
-47.95,0.0239968792655624,0.181151412383974
-47.9,0.0236396781087851,0.179690015416538
-47.85,0.023261587823985,0.178049709991653
-47.8,0.0228628703953297,0.176228705318546
-47.75,0.0224438073019005,0.174225302951049
-47.7,0.0220046994006262,0.172037899051679
-47.65,0.0215458667903288,0.1696649866161
-47.6,0.0210676486568144,0.167105157655771
-47.55,0.0205704030989573,0.164357105336582
-47.5,0.0200545069357507,0.161419626071269
-47.45,0.0195203554943047,0.158291621563421
-47.4,0.0189683623787999,0.154972100800893
-47.35,0.0183989592204221,0.151460181996455
-47.3,0.0178125954083216,0.147755094473517
-47.25,0.0172097378016543,0.143856180494784
-47.2,0.0165908704227933,0.139762897031696
-47.15,0.0159564941318171,0.135474817472581
-47.1,0.0153071262823777,0.130991633267387
-47.05,0.0146433003591108,0.126313155506951
-47,0.0139655655967431,0.121439316434762
-46.95,0.0132744865810711,0.116370170889192
-46.9,0.012570642832024,0.111105897674219
-46.85,0.0118546283690309,0.105646800856685
-46.8,0.0111270512589288,0.0999933109881571
-46.75,0.0103885331466857,0.094145986249529
-46.7,0.00963970876921141,0.0881055135164878
-46.65,0.00888122545257058,0.0818727093440597
-46.6,0.00811374259291573,0.075448520868444
-46.55,0.00733793112148195,0.0688340266244534
-46.5,0.00655447295402288,0.0620304372768248
-46.45,0.00576406042505346,0.0550390962638368
-46.4,0.00496739570731688,0.0478614803516073
-46.35,0.00416519021690263,0.0404992000975615
-46.3,0.00335816400443967,0.0329540002216183
-46.25,0.00254704513285975,0.0252277598836448
-46.2,0.00173256904218042,0.0173224928658477
-46.15,0.000915477901834669,0.00924034765881291
-46.1,9.65199510508258e-05,0.000983607449924142
-46.05,0.000723551172174689,0.00744530998696029
-46,0.00154397711294683,0.016043852501716
-45.95,0.00236399549163284,0.0248093338790616
-45.9,0.00318284060569432,0.0337389342515095
-45.85,0.00399974414061004,0.0428297006151191
-45.8,0.00481393588925153,0.0520785474487721
-45.75,0.00562464447907291,0.0614822574378118
-45.7,0.00643109810646595,0.0710374823026388
-45.65,0.00723252527760483,0.0807407437328756
-45.6,0.00802815555510335,0.0905884344276343
-45.55,0.00881722030977698,0.100576819242255
-45.5,0.00959895347681155,0.110702036441897
-45.45,0.0103725923155997,0.120960099062237
-45.4,0.0111373781725267,0.131346896377421
-45.35,0.0118925572459442,0.141858195475386
-45.3,0.0126373813525797,0.152489642940489
-45.25,0.0133711086946174,0.16323676664344
-45.2,0.0140930046266682,0.174094977638242
-45.15,0.0148023424218437,0.185059572165944
-45.1,0.015498404036143,0.196125733764787
-45.05,0.0161804808703536,0.207288535486299
-45,0.0168478745286507,0.218542942216768
-44.95,0.0174998975730933,0.229883813103435
-44.9,0.0181358742731905,0.241305904084647
-44.85,0.0187551413497255,0.252803870523151
-44.8,0.019357048712004,0.264372269941523
-44.75,0.0199409601877104,0.276005564858758
-44.7,0.0205062542445335,0.287698125726795
-44.65,0.0210523247027459,0.299444233965813
-44.6,0.0215785814378971,0.311238085096906
-44.55,0.0220844510728036,0.323073791970687
-44.5,0.022569377658009,0.334945388090361
-44.45,0.0230328233398905,0.346846831027506
-44.4,0.0234742690156012,0.358772005928931
-44.35,0.0238932149740334,0.370714729112734
-44.3,0.0242891815219977,0.382668751751605
-44.25,0.0246617095948238,0.394627763641387
-44.2,0.0250103613505857,0.406585397052759
-44.15,0.0253347207471813,0.418535230663754
-44.1,0.0256343941014845,0.430470793570921
-44.05,0.0259090106298179,0.442385569376574
-44,0.0261582229689951,0.45427300034973
-43.95,0.0263817076771958,0.466126491658093
-43.9,0.0265791657139616,0.47793941566836
-43.85,0.0267503228985913,0.489705116312174
-43.8,0.0268949303462624,0.50141691351471
-43.75,0.0270127648811925,0.513068107683082
-43.7,0.0271036294261941,0.524651984251412
-43.65,0.0271673533679791,0.53616181827952
-43.6,0.027203792897601,0.547590879101986
-43.55,0.0272128313254394,0.558932435024293
-43.5,0.0271943793701434,0.570179758062724
-43.45,0.0271483754209924,0.58132612872452
-43.4,0.0270747857731431,0.592364840824847
-43.35,0.0269736048352485,0.603289206336913
-43.3,0.0268448553089837,0.61409256027165
-43.25,0.0266885883400125,0.624768265583201
-43.2,0.0265048836399789,0.635309718096424
-43.15,0.0262938495791144,0.645710351452599
-43.1,0.0260556232490967,0.655963642069404
-43.05,0.0257903704958157,0.666063114111208
-43,0.0254982859217358,0.676002344465679
-42.95,0.0251795928575743,0.685774967722651
-42.9,0.0248345433030423,0.695374681151095
-42.85,0.0244634178364322,0.70479524967013
-42.8,0.0240665254928695,0.714030510809799
-42.75,0.0236442036110757,0.723074379657445
-42.7,0.0231968176485103,0.731920853785386
-42.65,0.0227247609648354,0.740564018155637
-42.6,0.0222284545736246,0.748998049997354
-42.55,0.0217083468623203,0.757217223652648
-42.5,0.0211649132804534,0.765215915386446
-42.45,0.0205986559961858,0.772988608156025
-42.4,0.0200101035212643,0.780529896335828
-42.35,0.019399810304527,0.787834490393197
-42.3,0.0187683562941161,0.794897221510638
-42.25,0.018116346468613,0.801713046150232
-42.2,0.0174444103373337,0.808277050555811
-42.15,0.0167532014100646,0.814584455188552
-42.1,0.016043396636557,0.820630619091621
-42.05,0.0153156958161297,0.826411044179542
-42,0.0145708209777909,0.83192137944799
-41.95,0.013809515731285,0.837157425099722
-41.9,0.0130325445895515,0.842115136582386
-41.85,0.0122406922630991,0.846790628534025
-41.8,0.0114347629268329,0.851180178632069
-41.75,0.0106155794599195,0.855280231341725
-41.7,0.00978398265930926,0.859087401559659
-41.65,0.00894083042757057,0.862598478148958
-41.6,0.00808699693571898,0.865810427361423
-41.55,0.0072233717617858,0.868720396143257
-41.5,0.00635085900586181,0.87132571532036
-41.45,0.00547037638244853,0.87362390265942
-41.4,0.00458285429090869,0.875612665801155
-41.35,0.00368923486492189,0.87728990506208
-41.3,0.00279047100180766,0.878653716101276
-41.25,0.00188752537268148,0.879702392448744
-41.2,0.000981369414371924,0.880434427891988
-41.15,7.29823041249486e-05,0.880848518717609
-41.1,0.000836650081899807,0.880943565804741
-41.05,0.00174653622528111,0.880718676567329
-41,0.00265568003605648,0.880173166742299
-40.95,0.00356308193639915,0.879306562020826
-40.9,0.00446773995611553,0.878118599520011
-40.85,0.00536865083881009,0.876609229092377
-40.8,0.0062648111575198,0.874778614470772
-40.75,0.00715521843862213,0.872627134246337
-40.7,0.00803887229277942,0.870155382677372
-40.65,0.00891477555167667,0.867364170327047
-40.6,0.00978193540927019,0.864254524528064
-40.55,0.0106393645662768,0.860827689672492
-40.5,0.0114860823765851,0.857085127325172
-40.45,0.0123211159942772,0.853028516159217
-40.4,0.0131435015199248,0.848659751712303
-40.35,0.0139522851448186,0.843980945962574
-40.3,0.0147465242917655,0.838994426723186
-40.25,0.0155252887511033,0.833702736854621
-40.2,0.0162876618105408,0.828108633294117
-40.15,0.0170327413774655,0.822215085901692
-40.1,0.0177596410923133,0.816025276122414
-40.05,0.0184674914316343,0.809542595464752
-40,0.0191554407994514,0.802770643794991
-39.95,0.0198226566055339,0.795713227447908
-39.9,0.020468326329197,0.788374357154006
-39.85,0.0210916585672489,0.780758245783886
-39.8,0.021691884064705,0.772869305910398
-39.75,0.0222682567269149,0.764712147189499
-39.7,0.0228200546117227,0.75629157356082
-39.65,0.0233465809003341,0.747612580269246
-39.6,0.0238471648455404,0.73868035070884
-39.55,0.0243211626959935,0.729500253090795
-39.5,0.024767958595212,0.720077836937126
-39.45,0.025186965454046,0.710418829402101
-39.4,0.0255776257953317,0.700529131423538
-39.35,0.025939412569487,0.69041481370627
-39.3,0.0262718299398379,0.68008211254033
-39.25,0.0265744140364711,0.669537425456465
-39.2,0.0268467336774507,0.658787306721907
-39.15,0.0270883910562592,0.647838462679383
-39.1,0.0272990223943572,0.636697746932591
-39.05,0.0274782985577772,0.625372155381552
-39,0.027625925636724,0.613868821111328
-38.95,0.0277416454871588,0.602195009137929
-38.9,0.0278252362334159,0.590358111015188
-38.85,0.0278765127309054,0.57836563930677
-38.8,0.0278953269880245,0.566225221927457
-38.75,0.0278815685464258,0.553944596358146
-38.7,0.027835164818838,0.541531603739054
-38.65,0.027756081383684,0.528994182845881
-38.6,0.0276443222357781,0.516340363953689
-38.55,0.0274999299924469,0.503578262593589
-38.5,0.0273229860544531,0.49071607320728
-38.45,0.0271136107211568,0.477762062704769
-38.4,0.0268719632594087,0.464724563930673
-38.35,0.0265982419257085,0.451611969044597
-38.3,0.0262926839412288,0.438432722821317
-38.25,0.02595556541935,0.425195315876512
-38.2,0.0255872012454165,0.411908277823955
-38.15,0.0251879449084761,0.398580170370189
-38.1,0.0247581882848219,0.385219580352784
-38.05,0.024298361373224,0.371835112728437
-38,0.0238089319817827,0.358435383517178
-37.95,0.0232904053664126,0.345029012709134
-37.9,0.0227433238210124,0.331624617140303
-37.85,0.0221682662194505,0.318230803343951
-37.8,0.0215658475095457,0.304856160384208
-37.75,0.0209367181592976,0.291509252678629
-37.7,0.020281563555672,0.278198612816417
-37.65,0.0196011033563211,0.264932734379211
-37.6,0.0188960907946715,0.251720064771187
-37.55,0.0181673119388813,0.238568998065465
-37.5,0.0174155849052346,0.225487867873691
-37.45,0.0166417590265966,0.21248494024579
-37.4,0.0158467139766208,0.199568406606824
-37.35,0.015031358850462,0.186746376737954
-37.3,0.0141966312028116,0.174026871808506
-37.25,0.0133434960441344,0.161417817466081
-37.2,0.0124729447960417,0.148927036991726
-37.15,0.0115859942068078,0.136562244527071
-37.1,0.0106836852280839,0.124331038380382
-37.05,0.00976708185393738,0.112240894418406
-37,0.00883726992338917,0.100299159550858
-36.95,0.00789535588768822,0.0885130453143427
-36.9,0.0069424655436175,0.0768896215624595
-36.85,0.00597974273418082,0.0654358102687422
-36.8,0.00500834801806994,0.0541583794490647
-36.75,0.00402945730937109,0.0430639372100062
-36.7,0.00304426048902264,0.0321589259296314
-36.65,0.00205395998957398,0.0214496165770135
-36.6,0.00105976935485632,0.0109421031767165
-36.55,6.29117762217199e-05,0.000642297424412293
-36.5,0.000935381392953797,0.00944407654042631
-36.45,0.0019338721427634,0.0193114871988246
-36.4,0.00293131733046666,0.0289546005478667
-36.35,0.00392647022057903,0.0383682848219265
-36.3,0.00491808203947737,0.0475476150340632
-36.25,0.0059049035426414,0.0564878773323399
-36.2,0.00688568659259006,0.0651845731658466
-36.15,0.00785918574555199,0.0736334232554958
-36.1,0.00882415984489062,0.0818303713647899
-36.05,0.00977937361925354,0.0897715878658991
-36,0.0107235992834184,0.0974534730966547
-35.95,0.0116556181397672,0.104872660504195
-35.9,0.0125742221783083,0.11202601957122
-35.85,0.0134782156731585,0.118910658521036
-35.8,0.01436641677336,0.125523926797747
-35.75,0.0152376590859279,0.131863417318199
-35.7,0.0160907932489841,0.137926968492473
-35.65,0.0169246884928536,0.143712666009996
-35.6,0.017738234186984,0.149218844388514
-35.55,0.0185303413705463,0.154444088283462
-35.5,0.0192999442645908,0.159387233555466
-35.45,0.0200460017636256,0.164047368093991
-35.4,0.0207674989044978,0.168423832395355
-35.35,0.0214634483104879,0.172516219893649
-35.3,0.0221328916084953,0.176324377043281
-35.25,0.0227749008172732,0.179848403152193
-35.2,0.0233885797046436,0.183088649965001
-35.15,0.023973065111666,0.186045720995627
-35.1,0.0245275282417665,0.188720470609228
-35.05,0.0250511759128441,0.191114002853493
-35,0.025543251770432,0.193227670039685
-34.95,0.0260030374599953,0.19506307107403
-34.9,0.026429853756514,0.196622049540373
-34.85,0.0268230616495289,0.197906691535264
-34.8,0.0271820633818625,0.198919323256939
-34.75,0.0275063034403068,0.199662508349899
-34.7,0.0277952694965782,0.200139045007122
-34.65,0.0280484932969238,0.200351962832156
-34.6,0.0282655514988226,0.200304519463657
-34.55,0.0284460664532401,0.200000196965206
-34.5,0.0285897069310208,0.199442697983478
-34.45,0.0286961887920101,0.198635941678153
-34.4,0.0287652755955993,0.197584059427188
-34.35,0.0287967791514348,0.196291390311356
-34.3,0.0287905600091244,0.194762476382219
-34.25,0.0287465278858219,0.193002057717943
-34.2,0.0286646420306717,0.191015067271645
-34.15,0.0285449115251579,0.188806625517206
-34.1,0.0283873955184852,0.186382034897712
-34.05,0.0281922033972044,0.183746774081966
-34,0.027959494888378,0.180906492034716
-33.95,0.0276894800956627,0.177867001906509
-33.9,0.0273824194677791,0.174634274749292
-33.85,0.0270386236989205,0.171214433064095
-33.8,0.0266584535607577,0.167613744187386
-33.75,0.0262423196657638,0.163838613522857
-33.7,0.0257906821616973,0.159895577625617
-33.65,0.0253040503571741,0.155791297145997
-33.6,0.024782982278334,0.151532549640289
-33.55,0.0242280841567302,0.147126222256026
-33.5,0.0236400098486468,0.142579304299472
-33.45,0.0230194601861573,0.13789887969326
-33.4,0.0223671822603244,0.133092119332198
-33.35,0.021683968637057,0.128166273345468
-33.3,0.0209706565062112,0.123128663273528
-33.25,0.0202281267646504,0.117986674168238
-33.2,0.0194573030340552,0.112747746624759
-33.15,0.0186591506143811,0.107419368753975
-33.1,0.0178346753739579,0.10200906810423
-33.05,0.01698492257732,0.0965244035413041
-33,0.0161109756519583,0.0909729570956087
-32.95,0.015213954895268,0.0853623257856843
-32.9,0.0142950161230807,0.079700113427124
-32.85,0.0133553492612353,0.0739939224361016
-32.8,0.0123961768817649,0.0682513456367503
-32.75,0.0114187526853405,0.0624799580816274
-32.7,0.0104243599317181,0.0566873088945572
-32.65,0.00941430982002214,0.0508809131451565
-32.6,0.00838993982076505,0.0450682437642821
-32.55,0.00735261196162519,0.0392567235097481
-32.5,0.00630371106903589,0.0334537169914868
-32.45,0.0052446429677669,0.0276665227654315
-32.4,0.00417683264072068,0.0219023655052666
-32.35,0.00310172235125625,0.0161683882611439
-32.3,0.00202076973042848,0.0104716448144469
-32.25,0.000935445831583733,0.00481909213752675
-32.2,0.000152766845164414,0.00078241703269535
-32.15,0.00124237635600084,0.00632614149848415
-32.1,0.00233188334138408,0.011805458773774
-32.05,0.00341978307622122,0.0172138721168234
-32,0.00450456753951262,0.0225450174146693
-31.95,0.00558472750064902,0.0277926699111106
-31.9,0.00665875461953387,0.0329507507701522
-31.85,0.00772514355763191,0.0380133334669796
-31.8,0.00878239409703018,0.0429746499987201
-31.75,0.00982901326454465,0.0478290969074485
-31.7,0.0108635174578876,0.0525712411080755
-31.65,0.0118844345708781,0.0571958255139822
-31.6,0.0128903061146617,0.0616977744534832
-31.55,0.0138796893318772,0.0660721988704141
-31.5,0.0148511593007098,0.0703144013024013
-31.45,0.0158033110257431,0.0744198806306001
-31.4,0.0167347615125376,0.0783843365949601
-31.35,0.0176441518228406,0.0822036740693259
-31.3,0.0185301491073593,0.0858740070909731
-31.25,0.019391448613017,0.0893916626394454
-31.2,0.0202267756616451,0.0927531841598573
-31.15,0.0210348875970622,0.0959553348261249
-31.1,0.0218145756975331,0.0989951005398846
-31.05,0.022564667050608,0.101869692661175
-31,0.0232840263874009,0.104576550467278
-30.95,0.0239715578733644,0.107113343336431
-30.9,0.0246262068526999,0.109477972653456
-30.85,0.0252469615435646,0.111668573434683
-30.8,0.0258328546812874,0.113683515669886
-30.75,0.0263829651068651,0.115521405379301
-30.7,0.02689641929808,0.117181085384121
-30.65,0.0273723928406217,0.118661635789237
-30.6,0.0278101118366829,0.119962374177343
-30.55,0.028208854248562,0.121082855513863
-30.5,0.0285679511748913,0.122022871762554
-30.45,0.0288867880571777,0.122782451211947
-30.4,0.0291648058144349,0.123361857513209
-30.35,0.0294015019037887,0.123761588430331
-30.3,0.029596431304998,0.12398237430392
-30.25,0.0297492074269654,0.124025176230248
-30.2,0.0298595029343936,0.123891183957573
-30.15,0.0299270504928466,0.123581813502082
-30.1,0.0299516434305986,0.123098704486214
-30.05,0.0299331363157414,0.122443717202439
-30,0.0298714454471608,0.121618929405936
-29.95,0.029766549258087,0.120626632839988
-29.9,0.0296184886310647,0.119469329498229
-29.85,0.0294273671232926,0.118149727628251
-29.8,0.0291933511014284,0.116670737481394
-29.75,0.0289166697850604,0.115035466813921
-29.7,0.0285976151981995,0.113247216145053
-29.65,0.0282365420282643,0.111309473777728
-29.6,0.0278338673921687,0.109225910588207
-29.55,0.0273900705092621,0.10700037459102
-29.5,0.0269056922810043,0.104636885286003
-29.45,0.0263813347774025,0.1021396277945
-29.4,0.0258176606303676,0.0995129467920968
-29.35,0.0252153923343032,0.0967613402455104
-29.3,0.0245753114543652,0.0938894529615654
-29.25,0.0238982577429898,0.0909020699564174
-29.2,0.0231851281654129,0.0878041096534654
-29.15,0.0224368758350566,0.0846006169186116
-29.1,0.0216545088598039,0.0812967559417891
-29.05,0.0208390891003135,0.0778978029738718
-29,0.0199917308416756,0.0744091389283158
-28.95,0.0191135993798505,0.0708362418570553
-28.9,0.0182059095244682,0.0671846793103962
-28.85,0.0172699240197028,0.063460100590784
-28.8,0.0163069518850833,0.0596682289105298
-28.75,0.0153183466782229,0.0558148534636875
-28.7,0.0143055046815909,0.0519058214224405
-28.65,0.0132698630155823,0.0479470298684688
-28.6,0.0122128976802625,0.043944417669868
-28.55,0.0111361215282955,0.0399039573143098
-28.5,0.0100410821716872,0.0358316467091891
-28.45,0.00892935982508703,0.0317335009595933
-28.4,0.00780256508852467,0.0276155441349716
-28.35,0.00666233667254742,0.0234838010354132
-28.3,0.00551033906886041,0.0193442889684935
-28.25,0.00434826016965062,0.0152030095476227
-28.2,0.00317780883890005,0.0110659405228528
-28.15,0.00200071243907727,0.00693902765507464
-28.1,0.000818714316687844,0.00282817664447754
-28.05,0.000366428749739641,0.00126075487586682
-28,0.00155294913557291,0.00532196527053243
-27.95,0.00273907098617542,0.00934971674568033
-27.9,0.00392301285937027,0.0133383430958041
-27.85,0.00510299039040263,0.0172822573428074
-27.8,0.00627721897545624,0.0211759592570192
-27.75,0.00744391646973958,0.0250140427499448
-27.7,0.00860130589609251,0.0287912031286596
-27.65,0.00974761816002799,0.0325022442019466
-27.6,0.0108810947670826,0.0361420852284557
-27.55,0.0119999905383184,0.0397057676973512
-27.5,0.0131025763197882,0.0431884619321359
-27.45,0.0141871416817603,0.0465854735085502
-27.4,0.0152519976034838,0.0498922494776958
-27.35,0.0162954791392768,0.0531043843857791
-27.3,0.0173159480616964,0.0562176260821178
-27.25,0.0183117954775853,0.0592278813073612
-27.2,0.0192814444127836,0.0621312210541288
-27.15,0.0202233523613151,0.0649238856925895
-27.1,0.021136013794899,0.0676022898538184
-27.05,0.0220179626286438,0.0701630270640711
-27,0.0228677746388527,0.0726028741234729
-26.95,0.0236840698288898,0.0749187952229382
-26.9,0.0244655147391226,0.0771079457935055
-26.85,0.0252108246970153,0.0791676760826325
-26.8,0.0259187660035125,0.0810955344523569
-26.75,0.0265881580519248,0.0828892703946216
-26.7,0.0272178753756172,0.0845468372594379
-26.65,0.0278068496208653,0.0860663946919612
-26.6,0.0283540714413712,0.0874463107749585
-26.55,0.0288585923109947,0.0886851638735424
-26.5,0.0293195262513896,0.0897817441794695
-26.45,0.0297360514713258,0.0907350549527241
-26.4,0.0301074119146075,0.0915443134585081
-26.35,0.0304329187136181,0.0922089515982224
-26.3,0.0307119515456472,0.0927286162334096
-26.25,0.0309439598892974,0.0931031692021099
-26.2,0.0311284641783984,0.0933326870274725
-26.15,0.0312650568510107,0.0934174603189363
-26.1,0.0313534032912448,0.0933579928667115
-26.05,0.0313932426617802,0.0931550004307358
-26,0.0313843886251189,0.0928094092257281
-25.95,0.0313267299517923,0.0923223541043799
-25.9,0.0312202310138763,0.0916951764411778
-25.85,0.0310649321623766,0.0909294217197731
-25.8,0.0308609499871893,0.09002683682725
-25.75,0.030608477458544,0.0889893670590659
-25.7,0.030307783949004,0.0878191528388672
-25.65,0.0299592151352895,0.0865185261577918
-25.6,0.0295631927793719,0.0850900067382887
-25.55,0.0291202143884847,0.0835362979278983
-25.5,0.0286308527538749,0.0818602823288137
-25.45,0.0280957553683254,0.0800650171694607
-25.4,0.0275156437226621,0.078153729424711
-25.35,0.0268913124816615,0.0761298106917023
-25.3,0.0262236285399712,0.0739968118286424
-25.25,0.0255135299588421,0.0717584373642829
-25.2,0.0247620247846838,0.0694185396861489
-25.15,0.0239701897506389,0.0669811130159006
-25.1,0.0231391688625711,0.0644502871805597
-25.05,0.0222701718710577,0.061830321188626
-25,0.0213644726311777,0.0591255966204248
-24.95,0.0204234073520606,0.0563406108423109
-24.9,0.0194483727383783,0.0534799700546191
-24.85,0.0184408240261252,0.0505483821835221
-24.8,0.0174022729152353,0.04755064962721
-24.75,0.0163342854017622,0.0444916618670148
-24.7,0.0152384795125231,0.0413763879543424
-24.65,0.0141165229453001,0.0382098688844765
-24.6,0.0129701306178433,0.0349972098684693
-24.55,0.011801062129109,0.0317435725145677
-24.5,0.010611119136317,0.028454166930702
-24.45,0.00940214265158257,0.0251342437597679
-24.4,0.00817601026202023,0.0217890861595044
-24.35,0.00693463327737801,0.018424001738895
-24.3,0.00567995380939885,0.015044314463102
-24.25,0.00441394178724331,0.0116553565389993
-24.2,0.00313859191344288,0.00826246029343789
-24.15,0.00185592056497978,0.00487095005638835
-24.1,0.000567962644197732,0.00148613406112819
-24.05,0.000723231615620938,0.00188670362635736
-24,0.00201559988509308,0.00524231113663614
-23.95,0.00330707100895458,0.00857547677264371
-23.9,0.00459556830654293,0.0118810369200226
-23.85,0.00587901289735717,0.015153883880032
-23.8,0.00715532704640451,0.0183889736131589
-23.75,0.00842243752400822,0.0215813333816972
-23.7,0.00967827897467634,0.0247260692796745
-23.65,0.0109207972895837,0.0278183736386666
-23.6,0.0121479529771861,0.0308535322982141
-23.55,0.0133577245264478,0.0338269317297268
-23.5,0.0145481117571403,0.0367340660029834
-23.45,0.0157171391516638,0.0395705435845346
-23.4,0.0168628591628307,0.0423320939575759
-23.35,0.0179833554920582,0.0450145740530973
-23.3,0.0190767463324324,0.0476139744823905
-23.25,0.0201411875711301,0.0501264255612849
-23.2,0.0211748759457097,0.0525482031167776
-23.15,0.0221760521488361,0.0548757340670477
